"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2017","37.90","37.84","38.28","37.81","525.26K","0.26%"
"May 19, 2017","37.80","38.00","38.04","37.45","970.76K","-0.63%"
"May 18, 2017","38.04","37.46","38.14","37.20","1.53M","3.79%"
"May 17, 2017","36.65","35.71","36.83","35.62","1.02M","1.44%"
"May 16, 2017","36.13","35.36","36.20","35.29","821.15K","1.92%"
"May 15, 2017","35.45","36.19","36.37","35.29","790.85K","-1.80%"
"May 12, 2017","36.10","36.51","36.87","36.05","1.22M","-1.50%"
"May 11, 2017","36.65","36.21","36.97","35.86","796.74K","0.74%"
"May 10, 2017","36.38","36.73","36.86","36.15","927.57K","-0.95%"
"May 09, 2017","36.73","36.07","36.82","36.07","936.90K","1.35%"
"May 08, 2017","36.24","36.12","36.67","35.36","1.48M","0.19%"
"May 05, 2017","36.17","34.40","36.25","34.25","5.59M","9.21%"
"May 04, 2017","33.12","33.88","33.99","32.40","2.92M","-2.67%"
"May 03, 2017","34.03","34.01","34.17","33.29","858.79K","-0.26%"
"May 02, 2017","34.12","34.23","34.54","33.98","745.81K","-0.03%"
"May 01, 2017","34.13","34.01","34.51","34.01","500.04K","0.56%"
"Apr 28, 2017","33.94","34.43","34.55","33.16","582.21K","-1.19%"
"Apr 27, 2017","34.35","34.51","34.74","34.00","359.52K","-0.26%"
"Apr 26, 2017","34.44","34.43","34.60","34.07","408.41K","-0.09%"
"Apr 25, 2017","34.47","34.13","34.50","33.59","649.79K","1.56%"
"Apr 24, 2017","33.94","33.95","34.15","33.36","380.01K","1.34%"
"Apr 21, 2017","33.49","33.96","34.07","33.42","396.45K","-1.50%"
